id,imdbid,title,year,bechdel
8604,tt3973012,Women Who Kill,2016,3
8691,tt3352390,Friend Request,2016,3
8696,tt3845670,Seoulyeok [Seoul Station],2016,0
8705,tt3589968,Courier X,2016,0
8716,tt5173166,Vier gegen die Bank,2016,1
8793,tt5340882,Zoombies,2016,3
9022,tt3774802,Pandemic,2016,3
9040,tt2638144,Ben-Hur,2016,1
9041,tt4383594,Nine Lives,2016,1
9044,tt4211044,Adult Life Skills,2016,3
9053,tt4277264,Ma revolution,2016,3
9073,tt3838802,Blood Stripe,2016,1
9093,tt4972062,Don&#39;t Think Twice,2016,3
9101,tt4991906,Suicide kale,2016,3
9141,tt4991512,Tramps,2016,1
9156,tt3893280,"Ticket, The",2016,1
9369,tt5016946,Handsome Devil,2016,1
9256,tt4895668,S&atilde;o Jorge,2016,1
9259,tt4305148,Lovesong,2016,3
9300,tt1920885,Big Fish &amp; Begonia,2016,3
9349,tt4273562,Yu-Gi-Oh!: The Dark Side of Dimensions,2016,1
9390,tt5923962,Gantz: O,2016,1
9394,tt6261136,Vse o muzhchinakh,2016,1
9465,tt4831420,Sharknado 4: The 4th Awakens,2016,3
9484,tt2788432,American Crime Story,2016,3
9511,tt6162808,Miss Saigon: 25th Anniversary,2016,2
9570,tt4074928,Realive,2016,1
9572,tt5553782,Linefork,2016,3
9581,tt4950110,I&#39;m Not Ashamed,2016,3
9746,tt3115906,Nowhereland,2016,3
9844,tt6818880,Sluga naroda 2,2016,1
10131,ttn,Moana,2016,3
10404,tt4870838,Batman: Bad Blood,2016,3
10713,tt5143586,R&uuml;zgarda Sal&amp;#305;nan Nil&uuml;fer,2016,3
10717,tt3556230,Offline,2016,3
10819,tt4197642,A Date for Mad Mary,2016,3
10847,tt4954660,Case Closed: The Darkest Nightmare,2016,3
10851,tt5973032,Antiporno,2016,3
10922,tt5709536,Angry Inuk,2016,3
7241,tt451279,Wonder Woman,2017,3
7354,tt4030600,"Bye Bye Man, The",2017,3
7386,tt5740806,"Coin Heist, The",2017,3
7397,tt5540622,Alexander IRL,2017,2
7411,tt1293847,xXx: Return of Xander Cage,2017,3
7419,tt5493706,Death Race 2050,2017,3
7439,tt4116284,"LEGO Batman Movie, The",2017,3
7445,tt3922818,"Space Between Us, The",2017,3
7446,tt4425200,John Wick: Chapter 2,2017,1
7469,tt4465564,Fifty Shades Darker,2017,3
7479,tt3315342,Logan,2017,3
7486,tt4157510,For Here or To Go?,2017,3
7490,tt1412528,Table 19,2017,3
7690,tt1691916,Before I Fall,2017,3
7501,tt5598192,Innan vi dor,2017,3
7504,tt3731562,Kong: Skull Island,2017,1
7508,tt5052448,Get Out,2017,3
7523,tt2771200,Beauty and the Beast,2017,3
7524,tt4144332,Deidra &amp; Laney Rob a Train,2017,3
7527,tt3717490,Power Rangers,2017,3
7540,tt5442430,Life,2017,3
7551,tt1219827,Ghost in the Shell,2017,3
7553,tt3874544,"Boss Baby, The",2017,1
7564,tt5834660,Dance Academy: The Movie,2017,3
7597,tt1734493,Unlocked,2017,3
7573,tt5710514,I Don&#39;t Feel at Home in This World Anymore,2017,3
7579,tt4630562,"Fate of the Furious, The",2017,3
7581,tt5155780,"Discovery, The",2017,3
7592,tt3462710,Unforgettable,2017,3
7595,tt3896198,Guardians of the Galaxy Vol. 2,2017,3
7604,tt4287320,"Circle, The",2017,3
7607,tt2316204,Alien: Covenant,2017,3
7608,tt1972591,King Arthur,2017,1
7665,tt1790809,Pirates of the Caribbean: Dead Men Tell No Tales,2017,1
7669,tt4481414,Gifted,2017,3
7670,tt5001718,"Everything, Everything",2017,3
7676,tt2334871,Snatched,2017,3
7677,tt2763304,T2 Trainspotting,2017,3
7681,tt2345759,"Mummy, The",2017,2
7682,tt4411596,My Cousin Rachel,2017,3
7684,tt4899370,Megan Leavy,2017,3
7700,tt2091256,Captain Underpants: The First Epic Movie,2017,1
7701,tt4799050,Rough Night,2017,3
7779,tt5140878,Annabelle: Creation,2017,3
7707,tt5929750,Beatriz at Dinner,2017,3
7708,tt2872518,"Shack, The",2017,3
7709,tt3606752,Cars 3,2017,3
7715,tt3469046,Despicable Me 3,2017,3
7717,tt3890160,Baby Driver,2017,1
7720,tt5462602,"Big Sick, The",2017,3
7724,tt2250912,Spider-Man: Homecoming,2017,3
7725,tt2406566,Atomic Blonde,2017,3
7734,tt5023260,"Last Word, The",2017,3
7735,tt5666304,"Little Hours, The",2017,3
7736,tt4695012,It Comes at Night,2017,3
7739,tt6536944,Monster High: Electrified,2017,3
7742,tt3450958,War for the Planet of the Apes,2017,1
7743,tt3967856,Okja,2017,3
7745,tt5362988,Wind River,2017,3
7746,tt5592248,"Beguiled, The",2017,3
7747,tt5322012,Wish Upon,2017,3
7748,tt5013056,Dunkirk,2017,0
7751,tt2239822,Valerian and the City of a Thousand Planets,2017,1
7778,tt5390504,Detroit,2017,2
7762,tt5990342,"Incredible Jessica James, The",2017,3
7763,tt3564472,Girls Trip,2017,3
7768,tt6524480,Plasmatic Day,2017,1
7770,tt1648190,"Dark Tower, The",2017,1
7772,tt4877122,"Emoji Movie, The",2017,1
7780,tt5541240,To the bone,2017,3
7781,tt1959563,"Hitman&#39;s Bodyguard, The",2017,3
7785,tt3532216,American Made,2017,1
7786,tt5439796,Logan Lucky,2017,3
7787,tt491203,Tulip Fever,2017,3
7788,tt6048930,Naked,2017,2
7794,tt1241317,Death Note,2017,0
7795,tt1536537,What Happened to Monday,2017,3
7799,tt1396484,It,2017,3
7803,tt5109784,Mother!,2017,2
7806,tt5580036,"I, Tonya",2017,3
7808,tt5962210,Ingrid Goes West,2017,3
7811,tt5142400,"Book of Birdie, The",2017,3
7864,tt1935897,Amityville: The Awakening,2017,3
7863,tt4218696,"Wall, The",2017,0
7860,tt1981128,Geostorm,2017,3
7859,tt4995790,"Square, The",2017,1
7858,tt1615160,"Foreigner, The",2017,1
7825,tt5296086,Revelator,2017,3
7826,tt4649466,Kingsman: The Golden Circle,2017,1
7827,tt1961175,American Assassin,2017,3
7857,tt5308322,Happy Death Day,2017,3
7856,tt4622512,Battle of the Sexes,2017,3
7833,tt5816374,Band Aid,2017,3
7838,tt5607714,On Body and Soul,2017,3
7839,tt6738136,Revenge,2017,0
7841,tt5980798,Felicite,2017,3
7843,tt4925292,Lady Bird,2017,3
7844,tt4956232,seven sisters,2017,3
7846,tt1856101,Blade Runner 2049,2017,3
7847,tt3748172,Gerald&#39;s Game,2017,3
7850,tt4131800,My Little Pony: The Movie,2017,3
7855,tt4846232,Good Time,2017,3
7852,tt6133130,Professor Marston and the Wonder Women,2017,3
7853,tt6423776,Un beau soleil interieur,2017,2
7854,tt5816682,Victoria &amp; Abdul,2017,2
7868,tt5719700,Home Again,2017,3
7869,tt5723286,Wheelman,2017,1
7870,tt3531202,Pilgrimage,2017,0
7872,tt3829920,Only the Brave,2017,2
7874,tt4686844,"Death of Stalin, The",2017,1
7875,tt3501632,Thor: Ragnarok,2017,1
7883,tt2932536,47 Meters Down,2017,3
7884,tt3348730,Jigsaw,2017,3
7887,tt3887208,"Mad Ones, The",2017,3
7888,tt6595896,Pokemon the Movie: I Choose You!,2017,3
7894,tt5997830,Seagull,2017,3
7895,tt7341676,OM+ME,2017,3
7896,tt5536736,"Meyerowitz Stories (new and selected), The",2017,1
7897,tt5649144,"Florida Project, The",2017,3
7899,tt5301662,Marshall,2017,1
7903,tt2543472,Wonder,2017,3
7904,tt6029106,Dim the Fluorescents,2017,3
7906,tt974015,Justice League,2017,3
7908,tt4703048,6 days,2017,0
7909,tt2582576,Sand Castle,2017,0
7910,tt3296908,"Man with the Iron Heart, The",2017,1
7913,tt5675620,"Punisher, The",2017,3
7919,tt3402236,Murder on the Orient Express,2017,3
7920,tt6142314,Batman vs. Two-Face,2017,3
7930,tt2380307,Coco,2017,3
7934,tt3371366,Transformers: The Last Knight,2017,1
7936,tt3486626,"Nut Job 2: Nutty By Nature, The",2017,3
7939,tt6868216,Psych: The Movie,2017,3
7940,tt460890,"Only Living Boy in New York, The",2017,1
7941,tt5914996,Nogemu noraifu: Zero,2017,3
7942,tt7608418,A Christmas Prince,2017,3
7945,tt3255590,El Camino Christmas,2017,2
7946,tt2527336,Star Wars: The Last Jedi,2017,3
7948,tt4209788,Molly&#39;s Game,2017,3
7949,tt4225622,"Babysitter, The",2017,3
7950,tt3521126,"Disaster Artist, The",2017,3
7951,tt5580390,"Shape of Water, The",2017,3
7953,tt5027774,"Three Billboards Outside Ebbing, Missouri",2017,3
7954,tt5825380,Wonder Wheel,2017,3
7956,tt2396589,Mudbound,2017,3
7958,tt1458169,Kidnap,2017,3
7963,tt2283362,Jumanji: Welcome to the Jungle,2017,3
7966,tt5519340,Bright,2017,3
7970,tt5726616,Call Me by Your Name,2017,3
7978,tt1781058,Wilson,2017,3
7979,tt5294550,All the Money in the World,2017,2
7980,tt1389072,Downsizing,2017,1
7981,tt4720702,Bushwick,2017,3
7982,tt3654796,Creep 2,2017,0
7983,tt1485796,"Greatest Showman, The",2017,3
7984,tt3203620,"Dinner, The",2017,3
7985,tt5862312,Ver&oacute;nica,2017,3
7988,tt4765284,Pitch Perfect 3,2017,3
7989,tt4807950,Cherry Pop,2017,0
7994,tt7401540,Disco,2017,3
7995,tt5878326,"Jesus, Bro!",2017,1
7996,tt5117876,Descendants 2,2017,3
8005,tt6265828,A Ghost Story,2017,1
8074,tt2582498,Sweet Virginia,2017,3
8015,tt6336356,Mary and The Witch&#39;s Flower,2017,3
8017,tt5776858,Phantom Thread,2017,3
8020,tt4555426,Darkest Hour,2017,2
8023,tt6776462,A man of integrity,2017,3
8024,tt4468740,Paddington 2,2017,3
8025,tt3335606,Berlin Syndrome,2017,1
8026,tt7131870,Wolf Warrior 2,2017,1
8027,tt5176252,La llamada,2017,3
8031,tt4065552,Tuntematon sotilas,2017,3
8038,tt5478478,Hostiles,2017,3
8042,tt5657846,Daddy&#39;s Home 2,2017,3
8044,tt6000478,"Roman J. Israel, Esq.",2017,3
8045,tt6303866,Beach Rats,2017,3
8046,tt4348012,Mayhem,2017,3
8048,tt3411444,Ferdinand,2017,3
8055,tt3262342,Loving Vincent,2017,1
8143,tt5462326,Mom and Dad,2017,3
8078,tt6214928,1922,2017,1
8329,tt2568862,Going In Style,2017,1
8089,tt5715874,"Killing of a Sacred Deer, The",2017,3
8093,tt7342204,I Can Speak,2017,3
8094,tt7160070,Singwa hamgge,2017,1
8096,tt5829040,Fun Mom Dinner,2017,3
8100,tt6359956,A Bad Moms Christmas,2017,3
8103,tt5649108,Thoroughbreds,2017,3
8106,tt6294822,"Post, The",2017,3
8113,tt6304046,Thelma,2017,3
8118,tt6194530,Ava,2017,3
8127,tt5859238,Lucky,2017,2
8163,tt5742374,You Were Never Really Here,2017,1
8166,tt4547194,I Kill Giants,2017,3
8172,tt2291540,My Friend Dahmer,2017,1
8176,tt5638642,"Ritual, The",2017,0
8226,tt2378507,"Glass Castle, The",2017,3
8230,tt1469304,Baywatch,2017,1
8231,tt3401882,Fist Fight,2017,3
8232,tt4795124,How to Be a Latin Lover,2017,2
8250,tt6805302,Petit paysan,2017,1
8311,tt2582784,Flower,2017,3
8307,tt5539054,You Get Me,2017,3
8335,tt1753383,A Dog&#39;s Purpose,2017,1
8336,tt1666185,All Eyez On Me,2017,1
8353,tt6298780,Sharknado 5: Global Swarming,2017,3
8357,tt3986820,"Endless, The",2017,1
8360,tt3901826,"Breadwinner, The",2017,3
8371,tt6003368,Diary of a Wimpy Kid: The Long Haul,2017,0
8374,tt4082644,Canaries,2017,3
8379,tt6069126,"Escape, The",2017,3
8384,tt6814914,Djam,2017,3
8391,tt6053438,First Reformed,2017,1
8394,tt5635086,God&#39;s Own Country,2017,0
8403,tt6539420,A Man Wanted (Hatooly Ragel),2017,2
8408,tt2226597,"Mountain Between Us, The",2017,3
8409,tt4738802,That&#39;s Not Me,2017,3
8428,tt5727282,Borg vs McEnroe,2017,1
8448,tt4717402,MFKZ,2017,0
8449,tt4729896,Apostasy,2017,3
8471,tt6108178,Disobedience,2017,3
8487,tt5795086,Gemini,2017,3
8595,tt5833846,Maximilian,2017,2
8599,tt5633706,Karera ga honki de amu toki wa (Close Knit),2017,3
8600,tt5328952,Signature Move,2017,3
8601,tt6441072,Embrasse-moi!,2017,3
8621,tt5175450,Mark Felt: The Man Who Brought Down the White House,2017,2
8657,tt5687334,Godard Mon Amour,2017,1
8663,tt5516328,Ghost Stories,2017,1
8669,tt498381,Rings,2017,2
8670,tt3750872,"Wife, The",2017,3
8697,tt6108090,Secret Superstar,2017,3
8707,tt6870750,El libro de Lila,2017,3
8712,tt6548966,Gekijoban Fairy Tail: Dragon Cry,2017,3
8726,tt2338454,Unicorn Store,2017,3
8751,tt6002232,Jusqu&#39;a la garde (Custody),2017,3
8752,tt6467968,Posoki (Directions),2017,1
8799,tt6095090,"Bride, The",2017,3
8806,tt6249434,Shelter,2017,3
9177,tt6212496,Mr. Roosevelt,2017,3
8831,tt3906082,Mary Shelley,2017,3
8846,tt2417712,Goon: Last of the Enforcers,2017,2
8847,tt4758646,War Machine,2017,0
8906,tt1034385,Cold Skin,2017,0
8960,tt5826432,Burning Sands,2017,2
8998,tt6053440,Princess Cyd,2017,3
9010,tt5791732,Il demone di Laplace,2017,0
9024,tt4823434,Tigers Are Not Afraid,2017,0
9072,tt4693358,OtherLife,2017,1
9102,tt5247704,Back to Burgundy (Ce que nous lie),2017,2
9105,tt4738174,Bon Cop Bad Cop 2,2017,1
9128,tt5698320,Euphoria,2017,3
9145,tt5348236,"Midwife, The",2017,3
9147,tt5665452,Sun Dogs,2017,2
9215,tt6433880,Anna and the Apocalypse,2017,3
9231,tt5651952,"Lears, The",2017,3
9236,tt5157326,Western,2017,1
9246,tt6275840,"Ant&oacute;nio Um, Dois, Tr&Ecirc;s",2017,3
9392,tt5340300,Lean on Pete,2017,1
9400,tt3463106,"Cured, The",2017,3
9422,tt6387232,A Royal Winter,2017,3
9455,tt5833412,Get My Gun,2017,3
9459,tt3829378,Stephanie,2017,3
9469,tt5143226,12 feet deep,2017,3
9554,tt5723416,"Beyond, The",2017,3
9622,tt11644096,What Did Jack Do?,2017,0
9734,tt3901340,Bigfoot: Blood Trap,2017,0
9856,tt4513316,Novitiate,2017,3
10045,tt5737862,Landline,2017,3
10024,tt5752360,"Female Brain, The",2017,3
10053,tt6185658,Barbie Video Game Hero,2017,3
10148,tt3859272,Tragedy Girls,2017,3
10638,tt6096194,Different Flowers,2017,3
10289,tt6129999014,Fate/Stay Night: Heaven&#39;s Feel - I. Presage Flower,2017,2
10389,tt7260048,Outside In,2017,3
10434,tt5034474,"Assignment, The",2017,1
10488,tt5121816,"Bar, The",2017,3
10574,tt4126568,Open Water 3: Cage Dive,2017,0
10776,tt3844962,Dead Body,2017,2
10952,tt7479784,"Bold, the Corrupt, and the Beautiful, The",2017,3
8280,tt5164214,Ocean&#39;s 8,2018,3
8347,tt6772950,Truth or Dare,2018,3
8421,tt3892172,Leave No Trace,2018,3
8134,tt2557478,Pacific Rim: Uprising,2018,3
8145,tt2873282,Red Sparrow,2018,3
8305,tt7784604,Hereditary,2018,3
8056,tt4500922,Maze Runner: The Death Cure,2018,3
8058,tt1825683,Black Panther,2018,3
8073,tt7853242,Love per square foot,2018,3
8144,tt4701724,Early Man,2018,1
8077,tt2798920,Annihilation,2018,3
8080,tt2704998,Game Night,2018,3
8082,tt2548396,"Cloverfield Paradox, The",2018,3
8142,tt5164432,"Love, Simon",2018,1
8091,tt7158430,Hearts Beat Loud,2018,3
8199,tt6878820,Z-O-M-B-I-E-S,2018,3
8137,tt5104604,Isle of Dogs,2018,3
8112,tt5783956,When We First Met,2018,2
8121,tt1365519,Tomb Raider,2018,3
8125,tt1677720,Ready Player One,2018,3
8126,tt7869818,My Little Pony Equestria Girls: Forgotten Friendship,2018,3
8128,tt7875464,"Heiresses, The",2018,3
8151,tt4986098,"Titan, The",2018,2
8277,tt5619332,Life of the Party,2018,3
8157,tt6644200,A Quiet Place,2018,3
8276,tt7555774,En guerre,2018,1
8178,tt4154756,Avengers: Infinity War,2018,3
8179,tt1289403,"Guernsey Literary and Potato Peel Pie Society, The",2018,3
8324,tt5688932,Sorry to Bother You,2018,1
8214,tt3799232,"Kissing Booth, The",2018,3
8263,tt7768846,Pass Over,2018,0
8229,tt5463162,Deadpool 2,2018,2
8319,tt7156222,Au poste!,2018,0
8318,tt5095030,Ant-Man and the Wasp,2018,3
8239,tt5610554,Tully,2018,3
8317,tt6212478,American Animals,2018,1
8246,tt3778644,Solo: A Star Wars Story,2018,2
8247,tt1318517,"Man Who Killed Don Quixote, The",2018,1
8313,tt2854926,Tag,2018,3
8290,tt3606756,Incredibles 2,2018,3
8310,tt6929642,Kaala,2018,3
8298,tt5688996,Alex Strangelove,2018,2
8308,tt5304992,Set It Up,2018,3
8302,tt4881806,Jurassic World: Fallen Kingdom,2018,3
8337,tt6911608,Mamma Mia! Here We Go Again,2018,3
8342,tt4912910,Mission Impossible: Fallout,2018,1
8343,tt6133466,"First Purge , The",2018,3
8345,tt7424200,Teen Titans Go! To the Movies,2018,3
8349,tt7279188,Woman at War,2018,3
8351,tt7242142,Blindspotting,2018,1
8359,tt7014006,Eighth Grade,2018,3
8362,tt6663582,"Spy Who Dumped Me, The",2018,3
8364,tt4575576,Christopher Robin,2018,2
8365,tt6791096,I Feel Pretty,2018,3
8368,tt7349662,BlacKkKlansman,2018,3
8369,tt4779682,"Meg, The",2018,3
8378,tt3104988,Crazy Rich Asians,2018,3
8380,tt4073790,"Darkest Minds, The",2018,3
8381,tt2231461,Rampage,2018,3
8382,tt6892462,Le monde est a toi,2018,2
8383,tt3458254,Patient Zero,2018,1
8385,tt3846674,To All the Boys I&#39;ve Loved Before,2018,3
8386,tt4244998,Alpha,2018,0
8395,tt7485508,Carmen y Lola,2018,3
8396,tt6142496,6 Balloons,2018,3
8397,tt7282468,Burning,2018,0
8399,tt8459250,Sheherazade,2018,3
8400,tt6628102,"Wild Pear Tree, The",2018,2
8407,tt5690360,Slender Man,2018,3
8414,tt3829266,"Predator, The",2018,1
8420,tt7040874,A Simple Favor,2018,3
8422,tt7745068,My hero academia: Two heroes,2018,3
8423,tt365545,Nappily Ever Aftet,2018,3
8424,tt6921996,Johnny English Strikes Again,2018,1
8425,tt2119543,"House with a Clock in Its Walls, The",2018,1
8427,tt6182908,Smallfoot,2018,3
8430,tt1517451,A Star Is Born,2018,3
8431,tt1270797,Venom,2018,1
9187,tt7615302,Red Joan,2018,3
8433,tt2531344,Blockers,2018,3
8434,tt3120280,Sierra Burgess Is a Loser,2018,3
8443,tt8020896,An Elephant Sitting Still (Da xiang xi di er zuo),2018,0
8444,tt6217306,Apostle,2018,3
8445,tt1213641,First Man,2018,3
8452,tt1502407,Halloween,2018,3
8457,tt5177088,"Girl in the Spider&#39;s Web, The",2018,3
8459,tt1620680,A Wrinkle in Time,2018,3
8461,tt6998518,Mandy,2018,3
8462,tt1727824,Bohemian Rhapsody,2018,2
8465,tt1034415,Suspiria,2018,3
8472,tt7668870,Searching,2018,1
8474,tt7534068,En liberte!,2018,2
8475,tt6857166,Book Club,2018,3
8481,tt7527538,Jefe,2018,2
8523,tt4633694,Spider-Man : Into the Spider-Verse,2018,1
8484,tt4123430,Fantastic Beasts: The Crimes of Grindelwald,2018,2
8485,tt4595882,Can You Ever Forgive Me?,2018,3
8489,tt4652650,Please Stand By,2018,3
8490,tt5083738,"Favourite, The",2018,3
8491,tt4218572,Widows,2018,3
8492,tt5848272,Ralph Breaks the Internet,2018,3
8495,tt5057140,Hold the Dark,2018,1
8522,tt1477834,Aquaman,2018,3
8497,tt6412452,"Ballad of Buster Scruggs, The",2018,1
8498,tt5580266,"Hate U Give, The",2018,3
8499,tt5613484,Mid90s,2018,1
8521,tt7365604,Dog Days,2018,3
8512,tt6966692,Green Book,2018,1
8514,tt4878482,Dumplin&#39;,2018,3
8517,tt5861756,Bella Ciao!,2018,3
8518,tt6343314,Creed II,2018,3
8520,tt5085924,Wildling,2018,3
8567,tt5437928,Colette,2018,3
8571,tt6155172,Roma,2018,3
8572,tt1571234,Mortal Engines,2018,3
8573,tt2328900,Mary Queen of Scots,2018,3
8574,tt2737304,Bird Box,2018,3
8575,tt5028340,Mary Poppins Returns,2018,3
8577,tt6266538,Vice,2018,2
8578,tt2837574,"Old Man &amp; the Gun, The",2018,1
8579,tt7545566,Skate Kitchen,2018,3
8580,tt7775622,Free Solo,2018,1
8582,tt1563742,Overboard,2018,3
8585,tt4701182,Bumblebee,2018,3
8587,tt4669788,On the Basis of Sex,2018,3
8588,tt7125860,If Beale Street Could Talk,2018,3
8590,tt6543652,Cold War,2018,3
8591,tt7545524,Ben Is Back,2018,3
8596,tt8286894,Rafiki,2018,3
8597,tt6169920,L&#39;animale,2018,3
8598,tt6257174,"Miseducation of Cameron Post, The",2018,3
8608,tt3458510,Dude,2018,3
8611,tt8075192,Shoplifters,2018,3
8612,tt6776106,Andid edlilega (And Breathe Normally),2018,3
8613,tt4971344,"Sisters Brothers, The",2018,1
8618,tt3385524,Stan &amp; Ollie,2018,3
8626,tt7959026,"Mule, The",2018,2
8630,tt6061074,First Match,2018,3
8631,tt8361028,Cam,2018,3
8635,tt3525168,Dead in a Week: Or Your Money Back,2018,1
8637,tt5523010,"Nutcracker and the Four Realms, The",2018,3
8651,tt2368254,A private war,2018,1
8654,tt5427194,"Miracle Season, The",2018,3
8656,tt6205872,Assassination Nation,2018,3
8658,tt2639336,Greta,2018,3
8660,tt7231342,La chute de l&#39;empire americain,2018,1
8661,tt7401588,Instant Family,2018,3
8662,tt5960374,Vox Lux,2018,3
8667,tt6485304,Quien te cantara,2018,3
8671,tt4532826,Robin Hood,2018,1
8674,tt6842126,Don&#39;t Leave Home,2018,3
8678,tt6140148,Bullitt County,2018,3
8683,tt6987770,Destination Wedding,2018,0
8688,tt4042818,"Death and Life of John F. Donovan, The",2018,2
8690,tt7137380,Destroyer,2018,3
8708,tt8327492,Tito e os Passaros,2018,1
8711,tt8717590,My Little Pony Equestria Girls: Rollercoaster of Friendship,2018,3
8713,tt7074886,"Front Runner, The",2018,2
8714,tt5117428,Wild Rose,2018,3
8715,tt7905466,They Shall Not Grow Old,2018,0
8718,tt7250378,Say My Name,2018,3
8724,tt5639446,Jonathan,2018,1
8730,tt8108198,Andhadhun,2018,2
8733,tt1259528,Den of thieves,2018,2
8734,tt7689958,Jane Fonda in Five Acts,2018,3
8743,tt7335184,You,2018,3
8754,tt7098658,Raazi,2018,3
8757,tt8900098,Deslembro,2018,3
8762,tt8457260,It&#39;s a Beautiful Day,2018,0
8780,tt7237666,"Honor List, The",2018,3
8785,tt8287690,Genese,2018,0
8788,tt6975598,Deep Murder,2018,3
8792,tt7134690,I Like Me,2018,3
8797,tt4867110,Swiped,2018,2
8802,tt7636672,Float Like A Butterfly,2018,3
8803,tt3208026,Black 47,2018,1
8809,tt6859352,Support the Girls,2018,3
8822,tt5314190,Sgt. Stubby: An American Hero,2018,0
8832,tt7008872,Boy Erased,2018,1
8833,tt6510332,McQueen,2018,0
8839,tt6628394,Bad Times at the El Royale,2018,2
8851,tt2126357,Second Act,2018,1
8858,tt4477536,fifty shade freed,2018,1
8878,tt4669296,Lords of Chaos,2018,0
8885,tt3289724,Welcome to Marwen,2018,2
8890,tt6781982,NIght School,2018,3
8921,tt2690226,"Chaperone, The",2018,3
8931,tt7464188,In Fabric,2018,3
8938,tt8633950,Les invisibles,2018,3
8961,tt7212726,Simmba,2018,1
8977,tt1308728,"Happytime Murders, The",2018,3
9011,tt6678876,Meio Irmao,2018,3
9012,tt7317324,Egg,2018,3
9019,tt8331988,La camarista,2018,3
9020,tt6404896,Constantine: City of Demons,2018,2
9032,tt3294746,"Public, The",2018,3
9061,tt8479120,Agapornis,2018,3
9066,tt5936578,Saints Rest,2018,3
9074,tt6063050,Tyler Perry&#39;s Acrimony,2018,1
9077,tt10174382,Senses 1&amp;2,2018,3
9111,tt5001754,Braven,2018,3
9116,tt5952138,We Have Always Lived in the Castle,2018,3
9117,tt5322168,Snapshots,2018,3
9125,tt6204018,Ted - For karlekens skull,2018,0
9127,tt4357394,Tau,2018,3
9129,tt6164698,Hjartat,2018,3
9131,tt7791048,Innan vintern kommer,2018,0
9132,tt6889032,"Cake General, The",2018,3
9133,tt7893992,Amatorer,2018,3
9134,tt6258766,Toppen av ingenting,2018,0
9137,tt6708044,La tribu,2018,3
9140,tt5690810,Ophelia,2018,3
9150,tt2709692,"Grinch, The",2018,3
9153,tt6857988,I am Not an Easy Man / Je ne suis pas un homme facile,2018,3
9163,tt6927152,Rampant,2018,1
9167,tt8359848,Climax,2018,3
9235,tt5980638,"Transcendents, The",2018,3
9245,tt7755856,Banana Split,2018,3
9260,tt6522668,Diamantino,2018,3
9287,tt8267604,Capernaum,2018,3
9303,tt7785128,Gekijo-ban Non Non Biyori: Vacation,2018,3
9307,tt6081670,Possum,2018,0
9308,tt4003440,"House That Jack Built, The",2018,1
9357,tt8954732,"Princess Switch, The",2018,3
9412,tt4006302,Level 16,2018,3
9420,tt8031422,"Last Sharknado: It&#39;s About Time, The",2018,3
9450,tt7543930,In Safe Hands,2018,1
9447,tt7241926,Tell It to the Bees,2018,3
9445,tt5291792,Furlough,2018,3
9478,tt2069797,Delirium,2018,1
9961,tt7838252,K.G.F: Chapter 1,2018,1
9503,tt6466058,Ask for Jane,2018,3
9520,tt6499752,Upgrade,2018,2
9542,tt7086706,Deep Blue Sea 2,2018,1
9568,tt7262882,Master Z: The Ip Man Legacy,2018,3
9630,tt5397194,Anon,2018,0
9798,tt6728096,"Breaker Upperers, The",2018,3
9807,tt7745956,She-Ra and the Princesses of Power,2018,3
9858,tt11791228,"Fortnite: Battle, Build, Survive!",2018,3
10049,tt6435258,Bethany Hamilton: Unstoppable,2018,1
9968,tt7225144,Bearkittens,2018,3
9969,tt6342316,Undertow,2018,3
9976,tt7468616,"Boat, The",2018,0
10032,tt7073710,What Keeps You Alive,2018,3
10089,tt6010628,Zoe,2018,3
10165,tt5511582,Timeless,2018,3
10125,tt6908274,Mirage,2018,3
10134,tt7689052,Daphne &amp; Velma,2018,3
10146,tt1285009,"Strangers: Prey At Night, The",2018,3
10189,tt8001346,Ast&eacute;rix: Le secret de la potion magique (Asterix: The Secret of the Magic Potion),2018,2
10217,tt5176580,Wild Nights with Emily,2018,3
10229,tt3322314,Luke Cage,2018,1
10250,tt2296777,Sherlock Gnomes,2018,3
10252,tt7133686,Next Gen,2018,3
10258,tt7236034,I Want to Eat Your Pancreas,2018,3
10270,tt5160938,Lizzie,2018,1
10363,tt5989218,Life Itself,2018,3
10390,tt7167658,"Death of Superman, The",2018,3
10392,tt5208252,Operation Finale,2018,1
10405,tt8760724,Death Toilet,2018,0
10419,tt1235187,Where Hands Touch,2018,3
10491,tt1759744,Charlie Says,2018,3
10529,tt8010544,Persona 5 The Animation,2018,1
10650,tt6418778,Fast Color,2018,3
10639,tt5847768,"Tower, The",2018,3
10659,ttn,No me digas solterona,2018,1
10661,ttn,Oceans 8,2018,1
10669,tt1226837,Beautiful Boy,2018,1
10693,tt8332772,Hanalei Bay,2018,0
10735,tt5834262,Hotel Artemis,2018,3
10771,tt4530422,Overlord,2018,0
10772,tt3203528,Bad Samaritan,2018,1
10773,tt7451284,Batman Ninja,2018,1
10774,tt7167630,Batman: Gotham By Gaslight,2018,1
10775,tt7467476,Fauve,2018,0
10811,tt8781414,Freaks,2018,3
10812,tt9381998,Agatha and the Truth of Murder,2018,3
10828,tt5571754,How to be really bad,2018,3
10894,tt5461944,Hotel Mumbai,2018,2
10899,tt4827558,High Life,2018,3
11014,tt5117670,Peter Rabbit,2018,3
8749,tt8179388,Rim of the World,2019,0
